7	1161572	1170289	53	8717
7	1772912	1775865	23	2953
7	3284401	3288683	21	4282
7	5131078	5132592	22	1514
7	8631081	8634246	21	3165
7	8641896	8645270	25	3374
7	9277390	9284391	27	7001
7	9588087	9594359	25	6272
7	9655634	9661049	28	5415
7	10138114	10141782	27	3668
7	10443909	10449952	27	6043
7	10450295	10457364	38	7069
7	11972438	11984423	65	11985
7	12161326	12170999	35	9673
7	12428897	12431844	23	2947
7	12478004	12483116	23	5112
7	13105521	13115321	23	9800
7	15614316	15618958	22	4642
7	19344378	19348912	21	4534
7	19578306	19588299	67	9993
7	19901567	19910337	32	8770
7	19949659	19955382	21	5723
7	20466200	20469417	34	3217
7	23951975	23958156	26	6181
7	24005223	24011817	27	6594
7	26809939	26823675	57	13736
7	26824554	26852821	34	28267
7	29539395	29546295	27	6900
7	31530712	31535646	28	4934
7	32257142	32269641	28	12499
7	32345899	32349485	21	3586
7	32626969	32649823	26	22854
7	32798276	32815669	42	17393
7	33008938	33044360	31	35422
7	33242138	33290119	26	47981
7	34514432	34561672	60	47240
7	34607181	34616885	32	9704
7	34973817	35015598	28	41781
7	35240030	35248664	27	8634
7	35558057	35566413	24	8356
7	36143247	36148106	22	4859
7	37412778	37418330	29	5552
7	37588597	37622338	20	33741
7	37839473	37849318	38	9845
7	38321480	38328397	28	6917
7	38441652	38449267	25	7615
7	38578369	38592683	28	14314
7	38867497	38908142	32	40645
7	39293991	39301676	22	7685
7	39434640	39441495	40	6855
7	39969350	40027158	20	57808
7	41944371	41947629	24	3258
7	42484902	42493564	38	8662
7	42526732	42530523	23	3791
7	42530786	42558860	144	28074
7	42561369	42573154	26	11785
7	43024707	43040372	40	15665
7	43180289	43189365	40	9076
7	45001512	45074627	73	73115
7	45167118	45172987	36	5869
7	45778522	45812063	34	33541
7	46116641	46127717	29	11076
7	46798314	46810052	25	11738
7	47002852	47020367	25	17515
7	47689874	47697641	26	7767
7	47760564	47764579	51	4015
7	47872744	47878840	31	6096
7	47950625	47977955	25	27330
7	48158806	48163950	21	5144
7	48201275	48221881	42	20606
7	48409542	48415169	21	5627
7	48423534	48432056	26	8522
7	48433476	48449439	67	15963
7	48455789	48464296	33	8507
7	48526318	48565071	115	38753
7	49070202	49090338	63	20136
7	49520338	49546422	32	26084
7	49558435	49576032	51	17597
7	49612067	49623004	33	10937
