21	5216564	5219317	28	2753
21	5221743	5224961	22	3218
21	5227895	5229266	22	1371
21	5233501	5238744	62	5243
21	10325995	10326295	23	300
21	10361364	10364235	21	2871
21	10379321	10380584	24	1263
21	10385745	10389301	39	3556
21	10390934	10395374	35	4440
21	10396852	10397774	21	922
21	10400026	10402745	33	2719
21	10751181	10755425	99	4244
21	10796703	10799638	46	2935
21	10802355	10804151	33	1796
21	10805275	10807056	33	1781
21	10810580	10812071	38	1491
21	14064300	14066802	31	2502
21	14090724	14096393	31	5669
21	14229642	14234750	29	5108
21	14707515	14717944	51	10429
21	17894564	17899490	45	4926
21	18504171	18514534	37	10363
21	18722607	18731785	35	9178
21	18752121	18755880	26	3759
21	18767687	18771823	24	4136
21	18837669	18846498	28	8829
21	19048711	19055558	24	6847
21	19266896	19274885	34	7989
21	19598798	19601239	26	2441
21	20299175	20305468	28	6293
21	20454266	20467002	41	12736
21	20495182	20500709	33	5527
21	21356636	21378760	30	22124
21	21549635	21558439	37	8804
21	21751277	21757145	33	5868
21	22557952	22572014	68	14062
21	22820216	22831903	36	11687
21	23139403	23149648	22	10245
21	23424436	23434596	31	10160
21	24019516	24037279	55	17763
21	24077560	24084529	29	6969
21	24085436	24094852	55	9416
21	24115032	24118515	34	3483
21	24149620	24158807	22	9187
21	24163977	24173491	47	9514
21	24446449	24461468	41	15019
21	25294013	25320790	33	26777
21	26637585	26645789	25	8204
21	26657979	26670334	33	12355
21	27670599	27680811	37	10212
21	27681381	27688513	37	7132
21	28188920	28200000	53	11080
21	28686611	28709063	48	22452
21	28736626	28741518	27	4892
21	28741579	28745678	29	4099
21	28747300	28758909	48	11609
21	28870165	28880638	23	10473
21	29825928	29836804	20	10876
21	29856869	29866093	21	9224
21	29896705	29905790	31	9085
21	30089271	30095617	31	6346
21	30243131	30251219	33	8088
21	30530924	30558059	22	27135
21	30688896	30699711	29	10815
21	30703662	30715578	41	11916
21	30724094	30740278	57	16184
21	30948581	30956643	37	8062
21	31049235	31058496	70	9261
21	34537517	34543700	29	6183
21	34544818	34556358	33	11540
21	34556558	34562360	27	5802
21	35645384	35652068	24	6684
21	36449291	36454091	30	4800
21	36967801	36975825	22	8024
21	36986037	36993130	20	7093
21	37074321	37084532	24	10211
21	37085093	37102719	20	17626
21	37987865	37993294	23	5429
21	39519337	39525033	38	5696
21	39544143	39553238	26	9095
21	39755309	39757875	22	2566
21	39830745	39838328	73	7583
21	41097805	41101543	24	3738
21	42554116	42559701	24	5585
21	45238115	45247943	37	9828
21	46564557	46569804	22	5247
21	46589579	46596564	28	6985
