2	613154	618973	27	5819
2	622161	625057	21	2896
2	629510	639061	75	9551
2	1148065	1150769	34	2704
2	2602173	2607006	20	4833
2	3361841	3375743	31	13902
2	4565777	4582047	27	16270
2	5108801	5117072	20	8271
2	5573905	5583759	28	9854
2	5785648	5793761	22	8113
2	6137631	6154814	76	17183
2	6158194	6164239	27	6045
2	6487132	6493011	23	5879
2	7123520	7130114	24	6594
2	7609000	7615151	30	6151
2	9859489	9881330	29	21841
2	9885547	9906094	43	20547
2	9906154	9918717	22	12563
2	10566768	10575400	43	8632
2	10577422	10595752	51	18330
2	10596165	10611610	71	15445
2	10612251	10618449	31	6198
2	10788022	10796072	29	8050
2	10796583	10804285	29	7702
2	10806288	10811669	20	5381
2	12798159	12816994	26	18835
2	13068850	13078740	29	9890
2	13167409	13170376	28	2967
2	13171118	13188184	65	17066
2	13197129	13216253	81	19124
2	13241366	13265411	35	24045
2	13353944	13365242	28	11298
2	13680036	13686595	30	6559
2	14098125	14108716	37	10591
2	14219975	14225433	25	5458
2	14718029	14738144	26	20115
2	15023519	15027356	28	3837
2	15039912	15048317	27	8405
2	15062027	15066739	20	4712
2	15393148	15401125	24	7977
2	15514545	15552459	37	37914
2	16477809	16486308	36	8499
2	16533454	16548090	26	14636
2	16766293	16770019	28	3726
2	17203391	17214723	26	11332
2	17267909	17278726	24	10817
2	17290756	17300625	26	9869
2	17332155	17370669	26	38514
2	18410728	18413412	22	2684
2	18414519	18423644	54	9125
2	18424340	18427706	20	3366
2	18780583	18786176	25	5593
2	19132804	19144727	22	11923
2	19290006	19305969	37	15963
2	19601893	19608077	24	6184
2	21211354	21224855	25	13501
2	22024895	22061498	20	36603
2	22331497	22334109	24	2612
2	25003484	25009497	26	6013
2	25010186	25028103	23	17917
2	26193432	26245910	29	52478
2	26831053	26839130	25	8077
2	30462538	30482756	28	20218
2	33941588	33946630	24	5042
2	34955561	34969823	21	14262
2	35237139	35251209	25	14070
2	35512882	35516327	20	3445
2	35658805	35662209	22	3404
2	35662747	35667863	28	5116
2	35712353	35721912	25	9559
2	51299623	51312184	42	12561
2	57213487	57216432	24	2945
2	57225606	57230875	28	5269
2	57232481	57246513	57	14032
2	57246882	57267631	89	20749
2	63286778	63327724	58	40946
2	68183240	68231288	28	48048
2	68396142	68411467	44	15325
2	68671633	68676506	20	4873
2	68694309	68718020	41	23711
2	69619378	69629601	22	10223
2	69647283	69663437	29	16154
2	70823922	70826510	35	2588
2	76126399	76134683	32	8284
2	76134846	76142581	47	7735
2	76992341	76997666	27	5325
2	77244305	77252181	30	7876
2	77253128	77264227	43	11099
2	77630638	77638731	20	8093
2	81426895	81463350	69	36455
2	81796600	81805996	52	9396
2	81810446	81818397	24	7951
2	81819788	81822904	22	3116
2	81924386	81939810	31	15424
2	81943849	81968500	49	24651
2	82042933	82062256	61	19323
2	82062797	82074084	35	11287
2	82101302	82114125	26	12823
2	82456112	82507790	27	51678
2	82944526	82956883	26	12357
2	82963618	82974773	21	11155
2	82997993	83004237	26	6244
2	83004238	83017036	23	12798
2	83044808	83066543	94	21735
2	83410668	83449693	96	39025
2	83481768	83513042	27	31274
2	83701367	83716270	25	14903
2	83722120	83746128	37	24008
2	83817902	83830467	37	12565
2	83848565	83866483	23	17918
2	84056538	84063254	20	6716
2	85921673	85926881	20	5208
2	86156823	86196101	51	39278
2	88664030	88690328	29	26298
2	88773128	88775802	54	2674
2	88777848	88778998	42	1150
2	89777088	89779987	28	2899
2	89781728	89786401	59	4673
2	89791048	89793141	42	2093
2	89794431	89795472	24	1041
2	89795801	89798686	51	2885
2	89803038	89808257	50	5219
2	89841412	89850247	98	8835
2	91414259	91417072	24	2813
2	91783681	91789631	45	5950
2	91867104	91871753	45	4649
2	94539648	94541022	39	1374
2	94558370	94562219	36	3849
2	94567130	94568684	22	1554
2	95931997	95933391	36	1394
2	95934738	95936313	38	1575
2	95936803	95941106	92	4303
2	95941715	95943209	39	1494
2	95949829	95951165	36	1336
2	95951275	95953094	64	1819
2	98360891	98366335	24	5444
2	98487298	98531615	21	44317
2	98989590	99079821	42	90231
2	100353136	100368716	53	15580
2	100370397	100376450	24	6053
2	100442182	100465958	84	23776
2	100467126	100470979	30	3853
2	101330280	101344101	23	13821
2	101435645	101443737	48	8092
2	101450930	101454270	21	3340
2	101454343	101458349	21	4006
2	102199089	102224460	72	25371
2	102324539	102335007	20	10468
2	102350776	102356339	32	5563
2	102490110	102504430	31	14320
2	103509925	103541784	26	31859
2	104999238	105024644	33	25406
2	105049534	105055782	26	6248
2	105056539	105063034	20	6495
2	105764986	105768678	23	3692
2	106001625	106006908	27	5283
2	107064093	107070540	20	6447
2	107466737	107488398	49	21661
2	107668062	107685574	31	17512
2	108195588	108237049	23	41461
2	109311724	109317495	62	5771
2	110992344	111017061	24	24717
2	111845892	111868488	34	22596
2	111976403	111997669	35	21266
2	112289637	112291486	23	1849
2	112293934	112340122	33	46188
2	115092846	115121079	39	28233
2	115461298	115481172	23	19874
2	115497607	115520832	53	23225
