20	1416698	1423278	22	6580
20	1913117	1915059	44	1942
20	2070828	2076144	20	5316
20	2358804	2364985	21	6181
20	2421272	2429501	26	8229
20	3508453	3541066	24	32613
20	3565591	3595728	20	30137
20	4064380	4068244	27	3864
20	5276756	5287105	28	10349
20	5307251	5313850	58	6599
20	6246018	6255655	20	9637
20	6324848	6332822	23	7974
20	6334506	6351465	38	16959
20	6395810	6400569	24	4759
20	7467174	7472837	25	5663
20	7484007	7488494	20	4487
20	7853980	7859418	28	5438
20	8100521	8110788	23	10267
20	8827664	8832897	28	5233
20	8837018	8846340	39	9322
20	9072473	9081951	28	9478
20	9082538	9085393	24	2855
20	10016483	10023703	21	7220
20	10440323	10451079	25	10756
20	10488131	10493456	22	5325
20	11456277	11479180	30	22903
20	13077373	13086590	38	9217
20	15141715	15147808	42	6093
20	16505079	16521852	42	16773
20	17084505	17099776	22	15271
20	17153431	17165698	22	12267
20	17438364	17449754	27	11390
20	20113872	20122404	22	8532
20	20136752	20146403	21	9651
20	20147675	20163239	38	15564
20	20165401	20173724	26	8323
20	20174579	20186826	20	12247
20	21870212	21889793	32	19581
20	23461344	23464168	23	2824
20	23647971	23652608	20	4637
20	24007710	24010671	22	2961
20	24212085	24236890	82	24805
20	24669029	24675593	31	6564
20	24895751	24909955	39	14204
20	24920237	24933017	45	12780
20	25285814	25301797	23	15983
20	25347650	25451965	67	104315
20	25614841	25646271	28	31430
20	25958596	25985195	26	26599
20	30218256	30220805	32	2549
20	30383997	30384696	25	699
20	30390869	30394200	41	3331
20	30634191	30635423	23	1232
20	30812088	30814502	71	2414
20	30814858	30816400	49	1542
20	30816612	30827620	222	11008
20	30828218	30833432	120	5214
20	30833630	30837903	118	4273
20	30839066	30840374	20	1308
20	30849027	30849816	22	789
20	30850758	30851710	29	952
20	30859908	30860621	21	713
20	30861078	30863046	38	1968
20	30867766	30868790	38	1024
20	30873401	30874233	30	832
20	30876063	30878247	42	2184
20	30928117	30932565	71	4448
20	30936845	30939918	71	3073
20	30939968	30942121	50	2153
20	30942474	30943170	30	696
20	31585293	31619513	43	34220
20	32285000	32334595	21	49595
20	32990032	32998496	20	8464
20	34406451	34482354	28	75903
20	35338465	35387378	22	48913
20	35890962	35951674	21	60712
20	38168598	38171620	21	3022
20	38736486	38744167	26	7681
20	40335727	40349566	42	13839
20	45551387	45567501	81	16114
20	45723668	45743366	71	19698
20	48646769	48671752	20	24983
20	49023492	49081402	45	57910
20	49908290	49955265	39	46975
20	50159928	50163600	22	3672
20	52393299	52404571	31	11272
20	52476019	52486253	23	10234
20	52539608	52564290	102	24682
20	53479425	53486073	27	6648
20	54060886	54064717	21	3831
20	54135461	54144631	26	9170
20	54957946	54964900	26	6954
20	55550495	55554678	24	4183
20	55705007	55717897	35	12890
20	55813942	55818148	25	4206
20	56231403	56235552	21	4149
20	60687691	60693297	20	5606
20	60700473	60713523	23	13050
20	61345073	61349288	31	4215
20	61381862	61387710	37	5848
20	63503160	63506295	20	3135
20	63531827	63536881	26	5054
20	63800157	63807518	22	7361
20	63809328	63818263	22	8935
