11	221824	231866	23	10042
11	240664	246456	24	5792
11	4138236	4147534	46	9298
11	4405527	4409428	30	3901
11	4506136	4513246	33	7110
11	4793976	4801646	37	7670
11	5178816	5182710	31	3894
11	5360025	5363084	31	3059
11	5402638	5407307	37	4669
11	5752433	5759124	35	6691
11	5788247	5798971	22	10724
11	5833197	5837274	20	4077
11	5839571	5843755	20	4184
11	5862625	5866340	20	3715
11	5867599	5872780	21	5181
11	6073175	6079414	24	6239
11	6082756	6086831	24	4075
11	6087467	6096867	66	9400
11	6097077	6101273	42	4196
11	6847611	6863146	86	15535
11	6867863	6873173	22	5310
11	9709122	9716674	33	7552
11	9719712	9728098	31	8386
11	9733800	9750295	48	16495
11	10134374	10160267	27	25893
11	10179235	10193259	32	14024
11	13084823	13091716	39	6893
11	13093814	13101065	34	7251
11	13512803	13538882	23	26079
11	13550302	13592611	34	42309
11	13748690	13756928	22	8238
11	14145743	14155554	33	9811
11	14413152	14445373	32	32221
11	16211676	16221029	21	9353
11	16257411	16273844	31	16433
11	17007552	17014171	24	6619
11	17028343	17036227	21	7884
11	18156116	18169451	75	13335
11	18424922	18442124	30	17202
11	18835624	18843080	39	7456
11	20389094	20415068	24	25974
11	21649001	21652257	21	3256
11	21715217	21724282	33	9065
11	21727624	21746273	76	18649
11	22671627	22678148	26	6521
11	23047863	23054277	29	6414
11	23056708	23063032	31	6324
11	23096056	23099692	20	3636
11	23099850	23108750	20	8900
11	23206084	23215505	20	9421
11	23483990	23490295	40	6305
11	23574555	23587293	39	12738
11	23914656	23920459	20	5803
11	24558333	24565529	22	7196
11	24830720	24839221	31	8501
11	24848904	24856638	37	7734
11	25024752	25034110	23	9358
11	25064003	25074373	21	10370
11	25128901	25141862	34	12961
11	25718851	25728907	53	10056
11	25735306	25752400	70	17094
11	26049915	26058208	39	8293
11	26207797	26226536	93	18739
11	26364665	26384575	29	19910
11	26385338	26397055	51	11717
11	26497868	26504549	29	6681
11	26541917	26551328	26	9411
11	26633797	26638448	28	4651
11	26638535	26644094	25	5559
11	27151874	27164970	35	13096
11	28424140	28466260	29	42120
11	28622330	28627190	25	4860
11	28832744	28843912	20	11168
11	28867332	28880039	53	12707
11	30129570	30141228	29	11658
11	32236296	32245707	24	9411
