12	2898928	2929340	36	30412
12	3665821	3675092	33	9271
12	3735342	3742411	25	7069
12	4068158	4106564	25	38406
12	5535099	5544159	21	9060
12	5915594	5921136	26	5542
12	5934853	5939453	24	4600
12	6484361	6492814	22	8453
12	7574169	7628461	143	54292
12	8292365	8295379	25	3014
12	8301604	8309185	35	7581
12	8449894	8460608	25	10714
12	8465380	8470665	22	5285
12	9223755	9227324	24	3569
12	9250489	9257800	47	7311
12	9766803	9769194	22	2391
12	10094759	10099910	23	5151
12	10100345	10109330	34	8985
12	10156350	10162415	23	6065
12	10521412	10538220	35	16808
12	11455398	11462249	32	6851
12	14716162	14733001	21	16839
12	14736906	14754969	23	18063
12	15073209	15077508	23	4299
12	15887822	15913112	20	25290
12	15971758	15979252	25	7494
12	16192224	16198441	26	6217
12	17675107	17683661	34	8554
12	18241569	18247658	24	6089
12	19699762	19706244	22	6482
12	20025311	20034628	33	9317
12	20741118	20747767	32	6649
12	20838196	20872511	127	34315
12	20872932	20886464	41	13532
12	20957864	20985474	82	27610
12	20990275	21011013	52	20738
12	21081617	21104489	46	22872
12	21445950	21453835	30	7885
12	21454064	21463664	31	9600
12	22490334	22520791	33	30457
12	24751860	24770561	24	18701
12	26828949	26837606	29	8657
12	27041790	27095378	28	53588
12	27485310	27491261	23	5951
12	28195203	28200769	32	5566
12	28202039	28228259	44	26220
12	28270825	28323979	27	53154
12	28457637	28513660	74	56023
12	28835334	28839777	65	4443
12	28840125	28847281	33	7156
12	28996758	29007273	25	10515
12	29012716	29035651	39	22935
12	29119164	29129163	36	9999
12	29410823	29414412	26	3589
12	29681645	29694933	32	13288
12	30169927	30178234	22	8307
12	30181649	30188574	47	6925
12	30242442	30246208	21	3766
12	30273066	30278188	25	5122
12	30342889	30346454	25	3565
12	30349728	30357417	34	7689
12	30357651	30360857	26	3206
12	30361197	30378858	25	17661
12	30386929	30398965	21	12036
12	30405902	30409881	28	3979
12	30658055	30672699	24	14644
12	30797444	30807761	32	10317
12	30808680	30812648	21	3968
